Family,Group,English Name,Scientific Name,IUCN Category
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Twite,Twite,Linaria flavirostris,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Linnet,Common Linnet,Linaria cannabina,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Crossbill,Red Crossbill,Loxia curvirostra,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Goldfinch,European Goldfinch,Carduelis carduelis,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Serin,Fire-fronted Serin,Serinus pusillus,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Siskin,Tibetan Siskin,Spinus thibetanus,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Siskin,Eurasian Siskin,Spinus spinus,Least Concern
Gaviidae (Divers),Diver,Red-throated Diver,Gavia stellata,Least Concern
Gaviidae (Divers),Diver,Black-throated Diver,Gavia arctica,Least Concern
Glareolidae (Coursers and Pratincole),Courser,Jerdon's Courser,Rhinoptilus bitorquatus,Critically Endangered
Glareolidae (Coursers and Pratincole),Courser,Cream-coloured Courser,Cursorius cursor,Least Concern
Glareolidae (Coursers and Pratincole),Courser,Indian Courser,Cursorius coromandelicus,Least Concern
Glareolidae (Coursers and Pratincole),Pratincole,Collared Pratincole,Glareola pratincola,Least Concern
Glareolidae (Coursers and Pratincole),Pratincole,Oriental Pratincole,Glareola maldivarum,Least Concern
Glareolidae (Coursers and Pratincole),Pratincole,Little Pratincole,Glareola lactea,Least Concern
Gruidae (Cranes),Crane,Siberian Crane,Leucogeranus leucogeranus,Critically Endangered
Gruidae (Cranes),Crane,Sarus Crane,Antigone antigone,Vulnerable
Gruidae (Cranes),Crane,Demoiselle Crane,Grus virgo,Least Concern
Gruidae (Cranes),Crane,Common Crane,Grus grus,Least Concern
Gruidae (Cranes),Crane,Black-necked Crane,Grus nigricollis,Vulnerable
Haematopodidae (Oystercatcher),Oystercatcher,Eurasian Oystercatcher,Haematopus ostralegus,Near Threatened
Heliornithidae (Finfoot),Finfoot,Masked Finfoot,Heliopais personatus,Endangered
Hemiprocnidae (Treeswift),Treeswift,Crested Treeswift,Hemiprocne coronata,Least Concern
"Hirundinidae (Martin, Swallows)",Martin,Northern House Martin,Delichon urbicum,Least Concern
"Hirundinidae (Martin, Swallows)",Martin,Asian House Martin,Delichon dasypus,Least Concern
"Hirundinidae (Martin, Swallows)",Martin,Nepal House Martin,Delichon nipalense,Least Concern
"Hirundinidae (Martin, Swallows)",Swallow,Streak-throated Swallow,Petrochelidon fluvicola,Least Concern
"Hirundinidae (Martin, Swallows)",Swallow,Red-rumped Swallow,Cecropis daurica,Least Concern
"Hirundinidae (Martin, Swallows)",Swallow,Striated Swallow,Cecropis striolata,Least Concern
"Hirundinidae (Martin, Swallows)",Swallow,Pacific Swallow,Hirundo tahitica,Least Concern
"Hirundinidae (Martin, Swallows)",Swallow,Wire-tailed Swallow,Hirundo smithii,Least Concern
"Hirundinidae (Martin, Swallows)",Swallow,Barn Swallow,Hirundo rustica,Least Concern
"Hirundinidae (Martin, Swallows)",Martin,Eurasian Crag Martin,Ptyonoprogne rupestris,Least Concern
"Hirundinidae (Martin, Swallows)",Martin,Dusky Crag Martin,Ptyonoprogne concolor,Least Concern
"Hirundinidae (Martin, Swallows)",Martin,Grey-throated Martin,Riparia chinensis,Least Concern
"Hirundinidae (Martin, Swallows)",Martin,Sand Martin,Riparia riparia,Least Concern
"Hirundinidae (Martin, Swallows)",Martin,Pale Martin,Riparia diluta,Least Concern
Hydrobatidae (Storm-petrel),petrel,Swinhoe's Storm-petrel,Hydrobates monorhis,Near Threatened
Hypocoliidae (Hypocolius),Hypocolius,Grey Hypocolius,Hypocolius ampelinus,Least Concern
Ibidorhynchidae (Ibisbill),Ibisbill,Ibisbill,Ibidorhyncha struthersii,Least Concern
Indicatoridae (Honeyguide),Honeyguide,Yellow-rumped Honeyguide,Indicator xanthonotus,Near Threatened
Irenidae (Bluebird),bluebird,Asian Fairy-bluebird,Irena puella,Least Concern
Jacanidae (Jacana),Jacana,Pheasant-tailed Jacana,Hydrophasianus chirurgus,Least Concern
Jacanidae (Jacana),Jacana,Bronze-winged Jacana,Metopidius indicus,Least Concern
Laniidae (Shrikes),Shrike,Brown Shrike,Lanius cristatus,Least Concern
Laniidae (Shrikes),Shrike,Red-backed Shrike,Lanius collurio,Least Concern
Laniidae (Shrikes),Shrike,Red-tailed Shrike,Lanius phoenicuroides,Least Concern
Laniidae (Shrikes),Shrike,Isabelline Shrike,Lanius isabellinus,Least Concern
Laniidae (Shrikes),Shrike,Burmese Shrike,Lanius collurioides,Least Concern
Laniidae (Shrikes),Shrike,Bay-backed Shrike,Lanius vittatus,Least Concern
Laniidae (Shrikes),Shrike,Long-tailed Shrike,Lanius schach,Least Concern
Laniidae (Shrikes),Shrike,Grey-backed Shrike,Lanius tephronotus,Least Concern
Laniidae (Shrikes),Shrike,Lesser Grey Shrike,Lanius minor,Least Concern
Laniidae (Shrikes),Shrike,Great Grey Shrike,Lanius excubitor,Least Concern
Laniidae (Shrikes),Shrike,Woodchat Shrike,Lanius senator,Least Concern
Laniidae (Shrikes),Shrike,Masked Shrike,Lanius nubicus,Least Concern
"Laridae (Gulls, terns, skimmer, Noddy)",Noddy,Brown Noddy,Anous stolidus,Least Concern
"Laridae (Gulls, terns, skimmer, Noddy)",Noddy,Lesser Noddy,Anous tenuirostris,Least Concern
"Laridae (Gulls, terns, skimmer, Noddy)",Noddy,Black Noddy,Anous minutus,Least Concern
"Laridae (Gulls, terns, skimmer, Noddy)",Tern,White Tern,Gygis alba,Least Concern
"Laridae (Gulls, terns, skimmer, Noddy)",Skimmer,Indian Skimmer,Rynchops albicollis,Vulnerable
"Laridae (Gulls, terns, skimmer, Noddy)",Kittiwake,Black-legged Kittiwake,Rissa tridactyla,Vulnerable
"Laridae (Gulls, terns, skimmer, Noddy)",Gull,Sabine's Gull,Xema sabini,Least Concern
"Laridae (Gulls, terns, skimmer, Noddy)",Gull,Slender-billed Gull,Chroicocephalus genei,Least Concern
"Laridae (Gulls, terns, skimmer, Noddy)",Gull,Brown-headed Gull,Chroicocephalus brunnicephalus,Least Concern
"Laridae (Gulls, terns, skimmer, Noddy)",Gull,Black-headed Gull,Chroicocephalus ridibundus,Least Concern
"Laridae (Gulls, terns, skimmer, Noddy)",Gull,Little Gull,Hydrocoloeus minutus,Least Concern
"Laridae (Gulls, terns, skimmer, Noddy)",Gull,Franklin's Gull,Leucophaeus pipixcan,Least Concern
"Laridae (Gulls, terns, skimmer, Noddy)",Gull,White-eyed Gull,Ichthyaetus leucophthalmus,Least Concern
"Laridae (Gulls, terns, skimmer, Noddy)",Gull,Sooty Gull,Ichthyaetus hemprichii,Least Concern
"Laridae (Gulls, terns, skimmer, Noddy)",Gull,Pallas's Gull,Ichthyaetus ichthyaetus,Least Concern
"Laridae (Gulls, terns, skimmer, Noddy)",Gull,Mew Gull,Larus canus,Least Concern
"Laridae (Gulls, terns, skimmer, Noddy)",Gull,Lesser Black-backed Gull,Larus fuscus,Least Concern
"Laridae (Gulls, terns, skimmer, Noddy)",Gull,Caspian Gull,Larus cachinnans,Least Concern
"Laridae (Gulls, terns, skimmer, Noddy)",Gull,Mongolian Gull,Larus smithsonianus mongolicus,Least Concern
"Laridae (Gulls, terns, skimmer, Noddy)",Tern,Sooty Tern,Onychoprion fuscatus,Least Concern
"Laridae (Gulls, terns, skimmer, Noddy)",Tern,Bridled Tern,Onychoprion anaethetus,Least Concern
"Laridae (Gulls, terns, skimmer, Noddy)",Tern,Little Tern,Sternula albifrons,Least Concern
"Laridae (Gulls, terns, skimmer, Noddy)",Tern,Saunders's Tern,Sternula saundersi,Least Concern
"Laridae (Gulls, terns, skimmer, Noddy)",Tern,Gull-billed Tern,Gelochelidon nilotica,Least Concern
"Laridae (Gulls, terns, skimmer, Noddy)",Tern,Caspian Tern,Hydroprogne caspia,Least Concern
"Laridae (Gulls, terns, skimmer, Noddy)",Tern,Whiskered Tern,Chlidonias hybrida,Least Concern
"Laridae (Gulls, terns, skimmer, Noddy)",Tern,White-winged Tern,Chlidonias leucopterus,Least Concern
"Laridae (Gulls, terns, skimmer, Noddy)",Tern,Black Tern,Chlidonias niger,Least Concern
"Laridae (Gulls, terns, skimmer, Noddy)",Tern,River Tern,Sterna aurantia,Near Threatened
"Laridae (Gulls, terns, skimmer, Noddy)",Tern,Roseate Tern,Sterna dougallii,Least Concern
"Laridae (Gulls, terns, skimmer, Noddy)",Tern,Black-naped Tern,Sterna sumatrana,Least Concern
"Laridae (Gulls, terns, skimmer, Noddy)",Tern,Common Tern,Sterna hirundo,Least Concern
"Laridae (Gulls, terns, skimmer, Noddy)",Tern,White-cheeked Tern,Sterna repressa,Least Concern
"Laridae (Gulls, terns, skimmer, Noddy)",Tern,Arctic Tern,Sterna paradisaea,Least Concern
"Laridae (Gulls, terns, skimmer, Noddy)",Tern,Black-bellied Tern,Sterna acuticauda,Endangered
"Laridae (Gulls, terns, skimmer, Noddy)",Tern,Lesser Crested Tern,Thalasseus bengalensis,Least Concern
"Laridae (Gulls, terns, skimmer, Noddy)",Tern,Sandwich Tern,Thalasseus sandvicensis,Least Concern
"Laridae (Gulls, terns, skimmer, Noddy)",Tern,Greater Crested Tern,Thalasseus bergii,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Babbler,Quaker Tit Babbler,Alcippe poioicephala,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Babbler,Nepal Tit Babbler,Alcippe nipalensis,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Laughingthrush,Striated Laughingthrush,Grammatoptila striata,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Cutia,Himalayan Cutia,Cutia nipalensis,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Babbler,Large Grey Babbler,Argya malcolmi,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Babbler,Rufous Babbler,Argya subrufa,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Babbler,Striated Babbler,Argya earlei,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Babbler,Common Babbler,Argya caudata,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Babbler,Slender-billed Babbler,Chatarrhaea longirostris,Vulnerable
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Babbler,Jungle Babbler,Turdoides striata,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Babbler,Yellow-billed Babbler,Turdoides affinis,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Laughingthrush,Spot-breasted Laughingthrush,Garrulax merulinus,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Laughingthrush,Lesser Necklaced Laughingthrush,Garrulax monileger,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Laughingthrush,White-crested Laughingthrush,Garrulax leucolophus,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Laughingthrush,Spotted Laughingthrush,Garrulax ocellatus,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Laughingthrush,Moustached Laughingthrush,Garrulax cineraceus,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Laughingthrush,Rufous-chinned Laughingthrush,Garrulax rufogularis,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Laughingthrush,White-browed Laughingthrush,Garrulax sannio,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Laughingthrush,Chestnut-backed Laughingthrush,Garrulax nuchalis,Near Threatened
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Laughingthrush,Greater Necklaced Laughingthrush,Garrulax pectoralis,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Babax,Chinese Babax,Garrulax lanceolatus,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Laughingthrush,White-throated Laughingthrush,Garrulax albogularis,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Laughingthrush,Grey-sided Laughingthrush,Garrulax caerulatus,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Laughingthrush,Rufous-necked Laughingthrush,Garrulax ruficollis,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Laughingthrush,Yellow-throated Laughingthrush,Garrulax galbanus,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Laughingthrush,Wayanad Laughingthrush,Garrulax delesserti,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Laughingthrush,Rufous-vented Laughingthrush,Garrulax gularis,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Laughingthrush,Scaly Laughingthrush,Trochalopteron subunicolor,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Laughingthrush,Brown-capped Laughingthrush,Trochalopteron austeni,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Laughingthrush,Blue-winged Laughingthrush,Trochalopteron squamatum,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Laughingthrush,Streaked Laughingthrush,Trochalopteron lineatum,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Laughingthrush,Bhutan Laughingthrush,Trochalopteron imbricatum,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Laughingthrush,Striped Laughingthrush,Trochalopteron virgatum,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Laughingthrush,Variegated Laughingthrush,Trochalopteron variegatum,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Laughingthrush,Black-faced Laughingthrush,Trochalopteron affine,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Laughingthrush,Elliot's Laughingthrush,Trochalopteron elliotii,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Laughingthrush,Chestnut-crowned Laughingthrush,Trochalopteron erythrocephalum,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Laughingthrush,Assam Laughingthrush,Trochalopteron chrysopterum,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Laughingthrush,Banasura Laughingthrush,Montecincla jerdoni,Endangered
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Laughingthrush,Nilgiri Laughingthrush,Montecincla cachinnans,Endangered
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Laughingthrush,Palani Laughingthrush,Montecincla fairbanki,Near Threatened
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Laughingthrush,Ashambu Laughingthrush,Montecincla meridionalis,Vulnerable
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Sibia,Long-tailed Sibia,Heterophasia picaoides,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Sibia,Beautiful Sibia,Heterophasia pulchella,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Sibia,Rufous Sibia,Heterophasia capistrata,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Sibia,Grey Sibia,Heterophasia gracilis,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Mesia,Silver-eared Mesia,Leiothrix argentauris,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Leiothrix,Red-billed Leiothrix,Leiothrix lutea,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Sibia,Rufous-backed Sibia,Leioptila annectens,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Minla,Red-tailed Minla,Minla ignotincta,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Liocichla,Red-faced Liocichla,Liocichla phoenicea,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Liocichla,Bugun Liocichla,Liocichla bugunorum,Critically Endangered
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Barwing,Hoary-throated Barwing,Sibia nipalensis,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Barwing,Streak-throated Barwing,Sibia waldeni,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Minla,Blue-winged Minla,Siva cyanouroptera,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Minla,Chestnut-tailed Minla,Chrysominla strigula,Least Concern
"Leiothrichidae (Babblers and Laughingthrush, Sibia, Minla, Barwing)",Barwing,Rusty-fronted Barwing,Actinodura egertoni,Least Concern
Locustellidae (Warblers),Grass warbler,Rusty-rumped Warbler,Locustella certhiola,Least Concern
Locustellidae (Warblers),Grass warbler,Lanceolated Warbler,Locustella lanceolata,Least Concern
Locustellidae (Warblers),Grass warbler,Brown Bush Warbler,Locustella luteoventris,Least Concern
Locustellidae (Warblers),Grass warbler,Chinese Bush Warbler,Locustella tacsanowskia,Least Concern
Locustellidae (Warblers),Grass warbler,Long-billed Bush Warbler,Locustella major,Near Threatened
Locustellidae (Warblers),Grass warbler,Grasshopper Warbler,Locustella naevia,Least Concern
Locustellidae (Warblers),Grass warbler,Baikal Bush Warbler,Locustella davidi,Least Concern
Locustellidae (Warblers),Grass warbler,West Himalayan Bush Warbler,Locustella kashmirensis,Least Concern
Locustellidae (Warblers),Grass warbler,Spotted Bush Warbler,Locustella thoracica,Least Concern
Locustellidae (Warblers),Grass warbler,Russet Bush Warbler,Locustella mandelli,Least Concern
